130.49,9.63,0.81,10.69,-5.62,-0.24

130.49,9.63,0.81,10.69,-5.62,-0.24

130.49,9.63,0.81,10.69,-5.62,-0.24

130.49,9.63,0.81,10.69,-5.62,-0.24

130.60,9.81,0.56,10.38,-5.91,-0.23

130.60,9.81,0.56,10.38,-5.91,-0.23

130.60,9.81,0.56,10.38,-5.91,-0.23

130.60,9.81,0.56,10.38,-5.91,-0.23

130.60,9.81,0.56,10.38,-5.91,-0.23

130.60,9.81,0.56,10.38,-5.91,-0.23

130.70,9.69,0.38,10.63,-6.17,-0.18

130.70,9.69,0.38,10.63,-6.17,-0.18

130.70,9.69,0.38,10.63,-6.17,-0.18

130.70,9.69,0.38,10.63,-6.17,-0.18

130.70,9.69,0.38,10.63,-6.17,-0.18

130.70,9.69,0.38,10.63,-6.17,-0.18

130.80,9.81,-0.13,9.88,-6.88,-0.23

130.80,9.81,-0.13,9.88,-6.88,-0.23

130.80,9.81,-0.13,9.88,-6.88,-0.23

